epoch,open,high,low,close
1780579800,4532.2,4535.0,4529.4,4533.7
1780580100,4533.5,4540.2,4532.5,4537.1
1780580400,4537.6,4542.9,4532.9,4542.6
1780580700,4542.6,4543.2,4535.2,4537.8
1780581000,4538.1,4540.1,4525.5,4526.4
1780581300,4526.2,4531.2,4523.3,4523.7
1780581600,4523.4,4528.0,4522.4,4523.2
1780581900,4523.5,4527.8,4515.9,4518.2
1780582200,4517.9,4520.5,4513.9,4515.5
1780582500,4515.4,4521.6,4513.3,4515.5
1780582800,4515.2,4517.2,4511.4,4513.0
1780583100,4512.7,4515.4,4511.5,4513.6
1780583400,4513.9,4514.4,4508.1,4512.0
1780583700,4511.6,4511.6,4504.9,4507.7
1780584000,4507.5,4508.4,4499.8,4502.7
1780584300,4502.6,4503.6,4492.6,4494.0
1780584600,4494.4,4498.3,4483.8,4491.0
1780584900,4490.8,4493.6,4487.1,4493.1
1780585200,4493.2,4498.0,4490.6,4497.8
1780585500,4497.6,4500.0,4494.7,4497.9
1780585800,4497.7,4502.4,4497.5,4499.7
1780586100,4499.7,4502.1,4499.1,4501.3
1780586400,4501.5,4501.8,4498.4,4498.7
1780586700,4498.7,4499.8,4496.9,4498.4
1780587000,4498.6,4500.7,4497.5,4499.6
1780587300,4499.6,4505.0,4498.7,4504.8
1780587600,4504.7,4504.9,4498.6,4500.4
1780587900,4500.2,4503.3,4497.3,4501.9
1780588200,4502.0,4506.6,4502.0,4505.5
1780588500,4505.3,4506.0,4503.8,4504.9
1780588800,4504.9,4506.4,4503.6,4504.0
1780589100,4503.9,4510.6,4502.8,4510.2
1780589400,4509.8,4511.8,4507.0,4507.0
1780589700,4507.2,4513.2,4507.2,4511.3
1780590000,4511.2,4512.8,4508.3,4512.3
1780590300,4512.1,4513.0,4510.3,4511.5
1780590600,4511.5,4512.2,4507.2,4508.0
1780590900,4508.0,4510.8,4507.6,4509.3
1780591200,4509.4,4510.2,4508.5,4508.7
1780591500,4508.9,4510.9,4507.6,4508.9
1780591800,4508.9,4509.7,4507.8,4509.3
1780592100,4509.1,4511.7,4509.1,4510.8
1780592400,4510.5,4510.5,4508.4,4509.3
1780592700,4509.5,4509.9,4507.3,4507.3
1780593000,4507.4,4508.2,4503.9,4503.9
1780593300,4504.1,4504.1,4502.0,4503.4
1780593600,4503.3,4503.9,4502.0,4503.4
1780593900,4503.5,4507.3,4503.5,4504.8
1780594200,4504.9,4509.5,4504.7,4508.0
1780594500,4508.1,4508.6,4505.5,4505.7
1780594800,4505.9,4506.3,4503.9,4504.6
1780595100,4504.8,4506.8,4504.6,4506.7
1780595400,4506.9,4508.3,4506.2,4506.3
1780595700,4506.3,4506.8,4505.3,4506.0
1780596000,4506.1,4508.3,4504.5,4504.8
1780596300,4504.8,4505.9,4504.1,4505.1
1780596600,4505.4,4507.3,4505.1,4506.9
1780596900,4507.0,4507.0,4505.3,4506.6
1780597200,4506.5,4508.4,4506.0,4508.2
1780597500,4508.1,4508.8,4505.0,4505.9
1780597800,4505.7,4505.8,4501.0,4501.4
1780598100,4501.9,4502.1,4500.0,4501.4
1780598400,4501.1,4502.5,4500.9,4502.1
1780598700,4502.3,4504.1,4501.5,4503.1
1780599000,4503.3,4507.3,4503.3,4506.1
1780599300,4506.2,4506.5,4504.4,4505.9
1780599600,4506.1,4511.3,4505.6,4509.2
1780599900,4508.9,4508.9,4505.3,4506.3
1780600200,4506.2,4506.4,4503.9,4506.0
1780600500,4505.9,4507.2,4505.6,4506.8
1780600800,4506.4,4507.4,4505.6,4507.1
1780601100,4507.0,4508.1,4506.5,4507.8
1780601400,4507.5,4508.3,4505.8,4506.4
1780601700,4506.4,4507.2,4505.3,4506.7
1780602000,4506.8,4508.3,4505.1,4505.6
1780602300,4505.8,4506.2,4504.5,4506.0
1780602600,4505.9,4506.8,4504.7,4506.1
1780602900,4505.9,4510.4,4504.9,4508.9
1780603200,4508.5,4509.3,4506.9,4507.6
