epoch,open,high,low,close
1779456600,4522.6,4528.1,4520.0,4523.5
1779456900,4523.2,4525.3,4519.2,4520.3
1779457200,4520.9,4521.0,4511.2,4518.4
1779457500,4518.0,4519.7,4510.3,4511.6
1779457800,4511.4,4518.5,4510.0,4517.6
1779458100,4517.4,4517.4,4512.0,4514.5
1779458400,4514.5,4515.0,4503.2,4508.1
1779458700,4508.0,4511.8,4504.9,4510.6
1779459000,4510.7,4511.7,4488.0,4498.0
1779459300,4497.8,4501.4,4492.9,4498.3
1779459600,4498.7,4500.0,4488.9,4495.0
1779459900,4494.8,4500.6,4491.8,4499.1
1779460200,4499.7,4502.9,4497.8,4501.1
1779460500,4501.3,4505.5,4498.2,4500.8
1779460800,4500.8,4507.4,4500.6,4505.1
1779461100,4504.9,4508.3,4504.8,4505.0
1779461400,4504.7,4505.7,4502.3,4504.5
1779461700,4504.3,4504.7,4501.2,4501.4
1779462000,4501.6,4506.9,4501.0,4506.5
1779462300,4506.1,4512.3,4506.1,4511.9
1779462600,4511.6,4512.8,4510.4,4511.6
1779462900,4512.0,4517.4,4511.6,4516.5
1779463200,4516.6,4516.6,4514.1,4514.8
1779463500,4514.2,4519.9,4514.2,4519.9
1779463800,4520.0,4522.9,4518.7,4520.0
1779464100,4519.8,4522.5,4519.0,4521.3
1779464400,4521.5,4522.0,4518.0,4518.8
1779464700,4519.2,4520.7,4515.4,4515.7
1779465000,4515.9,4519.0,4515.5,4517.6
1779465300,4518.1,4523.2,4518.1,4521.0
1779465600,4521.3,4521.6,4517.9,4520.0
1779465900,4520.0,4520.7,4517.9,4518.9
1779466200,4518.9,4521.0,4518.6,4520.4
1779466500,4520.3,4520.3,4517.7,4518.0
1779466800,4518.3,4521.7,4518.3,4521.4
1779467100,4521.6,4526.0,4521.4,4525.4
1779467400,4525.1,4528.4,4523.1,4523.6
1779467700,4523.7,4524.2,4519.8,4521.1
1779468000,4521.1,4521.1,4512.8,4516.0
1779468300,4515.9,4519.5,4514.1,4515.0
1779468600,4515.1,4516.2,4513.6,4515.5
1779468900,4515.2,4516.5,4513.6,4516.3
1779469200,4516.5,4520.8,4516.2,4520.5
1779469500,4520.1,4522.0,4519.5,4521.7
1779469800,4522.0,4522.9,4520.5,4520.8
1779470100,4520.8,4521.8,4516.0,4516.4
1779470400,4516.7,4518.6,4514.5,4517.7
1779470700,4517.8,4527.6,4517.1,4526.9
1779471000,4526.8,4529.9,4521.4,4521.5
1779471300,4521.8,4525.8,4521.1,4525.0
1779471600,4524.8,4525.8,4523.4,4523.4
1779471900,4523.9,4524.2,4522.1,4523.4
1779472200,4523.2,4523.5,4520.5,4521.2
1779472500,4521.4,4523.3,4520.1,4520.2
1779472800,4520.5,4521.0,4513.5,4517.3
1779473100,4517.4,4518.9,4515.6,4517.1
1779473400,4517.0,4517.0,4514.5,4515.7
1779473700,4515.4,4518.0,4514.0,4516.7
1779474000,4516.9,4519.6,4516.7,4518.5
1779474300,4518.2,4519.6,4517.0,4517.2
1779474600,4517.0,4518.8,4515.7,4518.8
1779474900,4518.7,4522.7,4516.7,4520.7
1779475200,4520.4,4520.5,4516.4,4516.8
1779475500,4517.2,4517.7,4514.6,4514.7
1779475800,4514.7,4517.9,4514.7,4517.4
1779476100,4517.4,4517.8,4515.1,4517.0
1779476400,4516.9,4517.7,4511.1,4512.5
1779476700,4512.8,4513.0,4509.6,4510.7
1779477000,4510.4,4512.4,4508.7,4509.0
1779477300,4509.0,4511.0,4508.9,4510.9
1779477600,4510.6,4510.7,4508.9,4509.3
1779477900,4509.7,4510.5,4508.0,4508.7
1779478200,4509.1,4510.3,4505.6,4509.9
1779478500,4509.7,4511.7,4509.0,4511.0
1779478800,4511.0,4512.6,4510.7,4511.4
1779479100,4511.3,4511.5,4508.8,4509.1
1779479400,4509.0,4509.9,4508.3,4509.2
1779479700,4509.2,4511.2,4509.1,4510.0
1779480000,4510.1,4510.9,4505.9,4507.8
