epoch,open,high,low,close
1780407000,4540.3,4541.2,4536.1,4537.6
1780407300,4537.3,4541.7,4535.6,4540.1
1780407600,4540.1,4543.9,4537.3,4538.0
1780407900,4537.3,4540.4,4535.9,4539.2
1780408200,4539.2,4543.3,4533.9,4533.9
1780408500,4533.8,4535.4,4532.1,4532.1
1780408800,4532.0,4536.0,4525.1,4531.8
1780409100,4532.0,4534.4,4530.0,4532.4
1780409400,4532.3,4536.8,4532.2,4533.5
1780409700,4533.6,4534.2,4521.8,4525.6
1780410000,4525.9,4527.8,4519.4,4522.5
1780410300,4522.2,4527.2,4521.4,4524.9
1780410600,4525.1,4529.3,4524.8,4528.9
1780410900,4528.5,4533.8,4528.5,4532.2
1780411200,4531.9,4535.0,4530.3,4533.7
1780411500,4533.5,4535.8,4532.4,4533.1
1780411800,4533.3,4533.9,4530.2,4533.9
1780412100,4533.8,4535.1,4530.7,4533.7
1780412400,4533.4,4536.5,4532.4,4532.4
1780412700,4532.4,4537.8,4531.1,4536.1
1780413000,4536.2,4537.1,4531.9,4533.0
1780413300,4533.0,4534.9,4532.8,4533.9
1780413600,4533.8,4535.6,4531.8,4533.5
1780413900,4533.3,4535.5,4530.8,4534.9
1780414200,4534.9,4536.5,4532.6,4535.8
1780414500,4535.9,4538.2,4534.1,4534.1
1780414800,4534.0,4534.3,4529.5,4531.7
1780415100,4532.0,4536.6,4531.4,4535.2
1780415400,4535.0,4535.0,4531.7,4533.2
1780415700,4533.2,4533.4,4530.8,4531.7
1780416000,4531.7,4532.2,4529.2,4530.2
1780416300,4530.3,4532.8,4527.6,4531.3
1780416600,4531.3,4531.6,4527.3,4527.3
1780416900,4527.4,4527.9,4523.4,4524.3
1780417200,4524.2,4525.6,4521.5,4524.0
1780417500,4524.2,4524.3,4518.6,4519.7
1780417800,4519.8,4520.8,4518.0,4519.1
1780418100,4519.0,4519.4,4515.6,4517.2
1780418400,4517.2,4521.0,4516.0,4519.1
1780418700,4519.0,4521.4,4518.5,4520.5
1780419000,4520.5,4521.2,4518.6,4518.9
1780419300,4518.8,4521.3,4518.7,4521.3
1780419600,4521.2,4522.7,4519.2,4519.9
1780419900,4519.7,4521.5,4516.3,4516.7
1780420200,4516.3,4519.5,4516.2,4519.1
1780420500,4519.2,4519.7,4516.1,4516.7
1780420800,4516.5,4518.2,4515.8,4517.7
1780421100,4517.8,4521.3,4516.8,4520.7
1780421400,4520.8,4521.2,4518.1,4518.2
1780421700,4518.2,4518.3,4511.3,4512.5
1780422000,4512.7,4514.8,4512.5,4514.1
1780422300,4513.8,4515.7,4513.8,4515.4
1780422600,4515.5,4516.0,4512.8,4513.0
1780422900,4513.1,4514.3,4512.2,4514.0
1780423200,4514.3,4518.0,4513.9,4515.6
1780423500,4516.0,4517.2,4514.7,4517.2
1780423800,4516.9,4517.7,4514.4,4514.6
1780424100,4514.5,4515.9,4513.5,4514.3
1780424400,4514.3,4517.1,4514.0,4516.9
1780424700,4517.0,4520.2,4516.7,4517.9
1780425000,4517.9,4518.8,4515.7,4517.5
1780425300,4517.3,4517.3,4513.5,4514.6
1780425600,4514.5,4514.7,4508.0,4509.9
1780425900,4510.0,4516.0,4509.6,4516.0
1780426200,4515.8,4520.0,4515.2,4517.0
1780426500,4516.9,4518.2,4516.6,4516.9
1780426800,4517.0,4518.6,4516.8,4518.4
1780427100,4518.4,4518.7,4517.7,4518.2
1780427400,4518.2,4518.4,4516.6,4516.8
1780427700,4517.1,4517.4,4515.7,4516.5
1780428000,4516.5,4516.7,4515.2,4515.9
1780428300,4516.2,4519.5,4515.8,4519.5
1780428600,4519.2,4520.2,4515.8,4516.3
1780428900,4516.3,4516.3,4513.2,4514.5
1780429200,4514.5,4517.4,4513.7,4517.4
1780429500,4517.4,4518.0,4515.3,4516.7
1780429800,4516.7,4517.3,4515.8,4515.9
1780430100,4516.2,4518.5,4516.0,4517.7
1780430400,4517.8,4518.0,4516.1,4517.0
