epoch,open,high,low,close
1780320600,4494.7,4499.7,4488.0,4495.6
1780320900,4496.1,4508.5,4491.2,4502.8
1780321200,4503.1,4503.8,4495.0,4496.6
1780321500,4497.1,4499.0,4492.8,4494.1
1780321800,4493.8,4495.0,4481.4,4484.3
1780322100,4483.7,4485.0,4476.2,4480.1
1780322400,4479.1,4484.1,4476.0,4484.1
1780322700,4483.9,4491.1,4479.0,4490.1
1780323000,4490.0,4492.0,4485.6,4491.2
1780323300,4490.8,4494.9,4483.6,4486.9
1780323600,4486.7,4491.6,4484.7,4484.7
1780323900,4485.1,4485.9,4479.2,4485.9
1780324200,4485.5,4490.7,4483.5,4488.6
1780324500,4488.0,4490.1,4483.7,4484.8
1780324800,4485.2,4491.3,4484.9,4489.7
1780325100,4489.7,4490.9,4483.0,4484.6
1780325400,4484.7,4486.2,4481.7,4485.8
1780325700,4485.8,4488.9,4484.7,4488.5
1780326000,4489.0,4492.1,4487.2,4489.8
1780326300,4490.0,4495.3,4485.0,4492.4
1780326600,4492.1,4495.4,4490.4,4494.1
1780326900,4494.2,4497.2,4493.0,4495.1
1780327200,4495.0,4497.9,4493.8,4496.9
1780327500,4496.8,4500.4,4495.8,4498.7
1780327800,4498.7,4509.0,4498.6,4507.1
1780328100,4507.4,4510.5,4504.0,4506.7
1780328400,4506.7,4507.5,4501.3,4502.5
1780328700,4502.7,4504.7,4498.8,4500.1
1780329000,4500.0,4502.4,4498.9,4501.2
1780329300,4501.5,4505.9,4501.3,4504.1
1780329600,4504.7,4508.8,4502.9,4503.4
1780329900,4503.4,4504.5,4498.3,4499.0
1780330200,4499.1,4499.1,4495.2,4497.5
1780330500,4497.1,4497.8,4493.1,4496.8
1780330800,4497.0,4498.8,4494.8,4498.3
1780331100,4498.5,4500.0,4496.8,4498.1
1780331400,4498.1,4503.1,4498.1,4499.5
1780331700,4499.4,4501.3,4497.8,4499.2
1780332000,4499.2,4500.1,4497.7,4498.2
1780332300,4498.2,4502.0,4497.5,4502.0
1780332600,4501.9,4511.6,4501.9,4510.4
1780332900,4510.1,4513.1,4508.6,4510.6
1780333200,4510.9,4511.4,4505.7,4506.4
1780333500,4506.5,4507.7,4501.4,4503.7
1780333800,4503.5,4506.6,4503.4,4505.3
1780334100,4505.1,4505.9,4503.6,4505.9
1780334400,4505.9,4506.9,4504.0,4505.2
1780334700,4505.2,4513.2,4502.3,4512.8
1780335000,4513.2,4515.9,4510.6,4511.5
1780335300,4511.9,4514.7,4510.9,4513.0
1780335600,4513.2,4521.3,4513.0,4521.3
1780335900,4521.6,4525.6,4520.9,4521.4
1780336200,4521.4,4521.9,4518.8,4521.3
1780336500,4521.5,4521.6,4517.0,4517.5
1780336800,4517.4,4518.4,4516.2,4516.8
1780337100,4516.8,4520.2,4516.8,4519.6
1780337400,4519.8,4520.0,4518.0,4518.5
1780337700,4518.3,4519.2,4516.6,4519.2
1780338000,4518.9,4520.1,4518.3,4519.1
1780338300,4518.8,4519.1,4516.3,4516.4
1780338600,4516.7,4517.1,4514.8,4516.1
1780338900,4515.8,4517.1,4515.7,4516.0
1780339200,4516.2,4518.1,4515.4,4518.0
1780339500,4517.7,4518.8,4517.6,4518.8
1780339800,4518.4,4518.4,4517.0,4517.0
1780340100,4517.2,4518.4,4516.4,4516.8
1780340400,4516.5,4518.2,4515.0,4517.7
1780340700,4517.6,4518.1,4514.7,4515.0
1780341000,4515.3,4517.1,4515.1,4515.1
1780341300,4515.4,4516.4,4514.4,4515.9
1780341600,4515.9,4516.5,4515.0,4515.8
1780341900,4515.9,4516.2,4514.2,4514.7
1780342200,4515.0,4515.6,4513.3,4513.6
1780342500,4513.8,4515.5,4512.7,4514.5
1780342800,4514.4,4515.4,4513.1,4513.1
1780343100,4513.2,4514.3,4512.6,4513.7
1780343400,4513.6,4514.1,4509.8,4510.2
1780343700,4510.1,4511.3,4509.1,4511.1
1780344000,4511.2,4514.0,4510.2,4513.0
