epoch,open,high,low,close
1778851800,4553.2,4555.3,4545.7,4546.7
1778852100,4546.4,4547.0,4530.5,4532.6
1778852400,4532.5,4535.3,4523.8,4523.9
1778852700,4523.8,4533.2,4513.8,4532.7
1778853000,4532.7,4540.8,4529.0,4538.4
1778853300,4538.5,4545.7,4534.3,4537.3
1778853600,4536.9,4539.0,4529.3,4537.2
1778853900,4537.0,4544.3,4537.0,4538.0
1778854200,4537.7,4554.5,4537.7,4547.6
1778854500,4547.6,4563.4,4544.4,4563.4
1778854800,4563.0,4567.1,4560.0,4562.6
1778855100,4562.3,4563.0,4556.0,4559.7
1778855400,4560.0,4563.9,4557.0,4561.8
1778855700,4561.2,4565.0,4558.5,4560.3
1778856000,4560.0,4561.6,4554.9,4561.1
1778856300,4561.4,4561.4,4554.5,4555.6
1778856600,4555.8,4561.2,4550.2,4561.2
1778856900,4561.3,4570.9,4559.4,4566.8
1778857200,4567.3,4568.0,4555.9,4557.2
1778857500,4557.1,4563.0,4555.7,4562.8
1778857800,4562.4,4564.0,4554.6,4555.9
1778858100,4556.6,4557.5,4550.1,4551.7
1778858400,4551.6,4556.1,4547.7,4550.0
1778858700,4549.5,4552.7,4546.7,4551.1
1778859000,4551.0,4554.5,4547.8,4547.8
1778859300,4547.3,4550.6,4546.0,4546.7
1778859600,4546.2,4548.9,4543.5,4545.6
1778859900,4545.1,4546.9,4542.7,4544.2
1778860200,4544.3,4547.7,4540.3,4542.1
1778860500,4541.6,4543.8,4538.0,4543.8
1778860800,4543.8,4546.5,4537.7,4539.6
1778861100,4539.7,4540.7,4533.4,4535.3
1778861400,4535.2,4537.5,4533.2,4536.6
1778861700,4536.6,4538.9,4535.4,4537.9
1778862000,4538.0,4544.7,4537.3,4544.5
1778862300,4544.7,4546.7,4541.5,4544.8
1778862600,4545.4,4548.4,4544.3,4548.1
1778862900,4548.3,4550.0,4546.8,4549.6
1778863200,4549.7,4552.4,4547.5,4551.5
1778863500,4551.5,4552.2,4548.9,4549.3
1778863800,4549.1,4551.4,4546.1,4546.7
1778864100,4546.6,4549.0,4546.1,4548.7
1778864400,4548.5,4556.2,4547.2,4554.1
1778864700,4554.1,4559.6,4553.9,4559.0
1778865000,4559.2,4562.5,4558.7,4561.2
1778865300,4561.4,4561.8,4558.6,4559.9
1778865600,4559.8,4568.0,4559.5,4565.9
1778865900,4565.9,4568.7,4560.6,4561.8
1778866200,4561.7,4567.4,4561.6,4566.6
1778866500,4566.6,4567.8,4564.5,4567.4
1778866800,4566.9,4568.0,4564.8,4565.1
1778867100,4565.3,4566.9,4564.1,4564.9
1778867400,4564.8,4565.0,4562.4,4562.8
1778867700,4562.9,4564.7,4561.5,4564.0
1778868000,4564.3,4565.6,4562.5,4563.2
1778868300,4563.3,4564.0,4560.1,4562.7
1778868600,4562.7,4566.3,4562.5,4566.3
1778868900,4565.8,4567.3,4557.2,4558.3
1778869200,4558.9,4564.1,4558.9,4562.8
1778869500,4562.6,4563.6,4560.5,4562.4
1778869800,4562.5,4562.9,4556.5,4559.1
1778870100,4559.6,4562.1,4559.0,4562.1
1778870400,4562.2,4562.5,4559.8,4561.8
1778870700,4561.1,4564.3,4560.8,4563.4
1778871000,4563.4,4567.0,4563.4,4565.1
1778871300,4564.5,4565.5,4562.5,4563.4
1778871600,4563.9,4564.2,4558.4,4558.4
1778871900,4558.3,4559.6,4555.7,4555.9
1778872200,4556.0,4556.2,4553.5,4554.7
1778872500,4554.6,4556.5,4553.0,4556.5
1778872800,4556.2,4556.8,4554.4,4554.5
1778873100,4554.2,4555.1,4552.7,4554.3
1778873400,4554.4,4557.7,4554.1,4554.7
1778873700,4554.4,4559.3,4553.8,4558.7
1778874000,4558.7,4559.3,4556.5,4557.7
1778874300,4557.7,4558.4,4555.6,4556.0
1778874600,4556.0,4556.1,4552.4,4553.3
1778874900,4553.2,4553.2,4548.9,4549.8
1778875200,4550.2,4550.7,4543.1,4544.3
