epoch,open,high,low,close
1779888600,4433.9,4454.9,4432.9,4454.4
1779888900,4453.9,4456.3,4442.8,4448.8
1779889200,4448.8,4454.1,4446.9,4450.0
1779889500,4450.2,4459.3,4449.1,4451.6
1779889800,4451.3,4465.4,4450.4,4456.6
1779890100,4456.6,4459.3,4454.6,4458.2
1779890400,4458.1,4469.7,4457.0,4469.5
1779890700,4469.6,4479.8,4468.0,4475.5
1779891000,4475.8,4487.2,4474.4,4479.0
1779891300,4479.6,4483.2,4478.1,4482.5
1779891600,4482.3,4486.8,4474.3,4475.5
1779891900,4475.5,4477.6,4471.4,4476.9
1779892200,4476.8,4480.6,4466.6,4472.3
1779892500,4472.3,4476.8,4471.2,4475.5
1779892800,4475.9,4476.7,4471.4,4474.5
1779893100,4474.5,4477.7,4469.4,4469.4
1779893400,4469.7,4471.3,4468.0,4471.3
1779893700,4471.1,4471.1,4464.6,4465.6
1779894000,4465.4,4470.1,4461.5,4467.8
1779894300,4467.9,4468.5,4460.0,4461.0
1779894600,4460.7,4463.8,4459.5,4463.4
1779894900,4463.3,4464.4,4461.1,4462.3
1779895200,4462.2,4465.5,4461.2,4465.0
1779895500,4465.1,4467.6,4464.0,4467.6
1779895800,4467.7,4473.0,4467.4,4470.1
1779896100,4470.0,4472.2,4469.0,4472.2
1779896400,4472.2,4472.5,4464.6,4465.7
1779896700,4465.8,4470.1,4462.7,4464.1
1779897000,4464.5,4466.4,4462.3,4465.5
1779897300,4465.5,4468.7,4464.2,4468.0
1779897600,4468.1,4473.5,4466.4,4469.1
1779897900,4468.9,4469.6,4465.6,4468.5
1779898200,4468.8,4472.5,4468.2,4471.7
1779898500,4472.0,4474.8,4471.4,4473.4
1779898800,4473.5,4476.0,4473.3,4475.8
1779899100,4475.8,4479.2,4475.2,4478.3
1779899400,4478.1,4480.9,4476.5,4480.0
1779899700,4479.8,4482.7,4479.8,4481.3
1779900000,4481.5,4485.4,4481.2,4482.3
1779900300,4482.2,4484.4,4480.7,4483.8
1779900600,4483.6,4484.9,4481.7,4482.4
1779900900,4482.0,4483.6,4480.9,4482.4
1779901200,4482.4,4482.7,4478.6,4480.6
1779901500,4480.7,4483.4,4473.6,4474.3
1779901800,4474.4,4476.9,4472.7,4475.4
1779902100,4475.9,4478.6,4474.7,4477.9
1779902400,4477.9,4479.6,4477.2,4478.0
1779902700,4478.0,4482.8,4476.8,4481.2
1779903000,4481.5,4484.8,4481.5,4483.6
1779903300,4483.8,4485.9,4482.7,4482.7
1779903600,4482.5,4483.8,4481.9,4482.1
1779903900,4482.4,4483.2,4481.5,4482.5
1779904200,4482.7,4485.6,4482.4,4484.6
1779904500,4484.6,4485.7,4481.9,4481.9
1779904800,4481.6,4483.6,4480.5,4481.0
1779905100,4480.8,4481.5,4479.0,4479.3
1779905400,4479.6,4481.4,4479.4,4481.4
1779905700,4481.5,4484.8,4481.3,4484.2
1779906000,4484.1,4490.0,4484.0,4486.4
1779906300,4486.6,4487.5,4485.9,4487.3
1779906600,4487.1,4488.0,4483.7,4484.3
1779906900,4484.3,4484.7,4482.9,4484.4
1779907200,4484.5,4485.6,4484.4,4484.7
1779907500,4484.4,4485.0,4484.1,4484.8
1779907800,4485.0,4485.2,4483.6,4484.2
1779908100,4484.0,4486.9,4483.7,4485.9
1779908400,4486.0,4486.3,4483.5,4483.5
1779908700,4483.5,4484.8,4483.5,4484.2
1779909000,4484.4,4484.4,4482.0,4483.5
1779909300,4483.5,4483.9,4481.1,4481.4
1779909600,4481.7,4485.7,4481.6,4485.0
1779909900,4484.6,4484.8,4482.0,4482.5
1779910200,4482.8,4485.2,4481.4,4484.5
1779910500,4484.4,4486.7,4483.8,4486.5
1779910800,4486.6,4486.6,4484.9,4485.5
1779911100,4485.2,4485.4,4483.8,4483.8
1779911400,4483.6,4484.7,4482.5,4483.1
1779911700,4483.0,4483.0,4480.7,4483.0
1779912000,4482.8,4485.4,4481.8,4484.5
