epoch,open,high,low,close
1782221400,4133.8,4134.4,4127.9,4129.6
1782221460,4129.8,4136.2,4128.0,4135.1
1782221520,4135.3,4141.5,4134.6,4138.4
1782221580,4137.6,4139.1,4135.7,4137.2
1782221640,4136.6,4140.4,4136.3,4140.3
1782221700,4140.0,4141.2,4136.1,4136.7
1782221760,4136.9,4141.2,4136.1,4140.7
1782221820,4141.3,4142.4,4138.0,4138.6
1782221880,4138.7,4138.9,4136.3,4136.7
1782221940,4136.4,4138.1,4136.2,4136.8
1782222000,4136.9,4144.8,4135.9,4143.2
1782222060,4143.2,4144.0,4140.7,4142.6
1782222120,4142.8,4145.2,4141.6,4144.6
1782222180,4145.0,4146.6,4144.0,4144.2
1782222240,4144.8,4145.6,4142.6,4144.0
1782222300,4144.7,4149.8,4143.2,4144.2
1782222360,4143.9,4145.5,4142.9,4143.1
1782222420,4143.5,4147.3,4142.4,4145.7
1782222480,4145.8,4153.1,4145.3,4151.9
1782222540,4151.9,4151.9,4148.8,4149.3
1782222600,4148.9,4151.1,4148.6,4150.9
1782222660,4150.8,4154.8,4150.5,4153.0
1782222720,4152.3,4156.1,4152.0,4155.2
1782222780,4155.2,4157.9,4153.6,4156.3
1782222840,4156.7,4158.5,4154.9,4155.3
1782222900,4154.5,4155.1,4152.3,4154.7
1782222960,4154.1,4155.5,4152.0,4153.1
1782223020,4152.8,4153.0,4149.8,4151.1
1782223080,4151.3,4156.0,4151.2,4155.1
1782223140,4155.4,4157.3,4152.5,4154.1
1782223200,4153.1,4159.3,4153.1,4155.2
1782223260,4155.8,4157.8,4153.6,4154.0
1782223320,4154.0,4155.7,4152.0,4152.0
1782223380,4152.3,4156.5,4151.2,4155.3
1782223440,4155.6,4158.0,4154.8,4156.0
1782223500,4156.2,4157.0,4153.3,4153.6
1782223560,4153.9,4157.5,4153.9,4156.6
1782223620,4156.7,4159.0,4155.2,4156.9
1782223680,4156.6,4157.7,4155.5,4157.0
1782223740,4157.0,4162.3,4156.5,4160.0
1782223800,4159.6,4163.5,4154.5,4157.1
1782223860,4157.1,4157.1,4151.8,4151.8
1782223920,4151.8,4156.5,4150.8,4156.2
1782223980,4155.5,4156.9,4153.8,4155.7
1782224040,4155.8,4156.8,4154.8,4155.5
1782224100,4156.0,4156.1,4152.3,4154.4
1782224160,4154.8,4155.6,4153.1,4155.2
1782224220,4155.1,4156.0,4153.5,4154.0
1782224280,4154.4,4155.4,4150.7,4155.4
1782224340,4155.0,4160.1,4154.6,4159.5
1782224400,4159.1,4159.5,4156.9,4158.7
1782224460,4158.7,4159.2,4156.6,4156.9
1782224520,4156.6,4157.5,4151.9,4153.1
1782224580,4153.8,4160.7,4153.8,4157.7
1782224640,4157.6,4158.1,4152.2,4152.5
1782224700,4152.5,4154.2,4151.5,4151.7
1782224760,4151.9,4152.5,4148.1,4150.4
1782224820,4150.6,4151.9,4146.7,4147.3
1782224880,4148.0,4149.5,4146.2,4148.7
1782224940,4148.5,4150.4,4148.2,4150.1
1782225000,4150.2,4150.5,4145.7,4145.7
1782225060,4146.0,4147.4,4145.7,4146.9
1782225120,4146.8,4146.8,4144.6,4145.3
1782225180,4145.4,4147.1,4144.2,4144.2
1782225240,4144.0,4144.8,4142.1,4144.4
1782225300,4144.6,4146.0,4142.9,4145.2
1782225360,4145.2,4147.0,4144.2,4144.2
1782225420,4144.0,4146.0,4143.8,4145.2
1782225480,4144.7,4145.0,4140.0,4140.7
1782225540,4140.7,4143.0,4140.6,4142.0
1782225600,4142.1,4144.2,4141.0,4141.7
1782225660,4141.6,4142.2,4140.5,4141.3
1782225720,4141.7,4145.2,4141.1,4143.9
1782225780,4143.7,4146.6,4143.4,4145.6
1782225840,4145.6,4145.8,4142.0,4143.7
1782225900,4143.5,4145.6,4142.8,4143.5
1782225960,4143.6,4146.0,4143.1,4144.6
1782226020,4144.8,4145.1,4143.4,4143.6
1782226080,4144.1,4145.9,4142.5,4145.1
1782226140,4144.8,4145.1,4142.8,4144.3
1782226200,4144.5,4144.8,4141.5,4144.7
1782226260,4145.1,4148.0,4145.1,4146.0
1782226320,4146.0,4147.9,4145.2,4146.8
1782226380,4146.9,4147.8,4145.7,4145.8
1782226440,4146.0,4146.0,4144.0,4145.3
1782226500,4145.2,4146.8,4144.9,4146.0
1782226560,4146.2,4147.0,4142.7,4143.0
1782226620,4143.3,4147.4,4143.3,4147.0
1782226680,4147.3,4147.3,4145.4,4146.3
1782226740,4146.6,4147.9,4146.1,4147.5
