epoch,open,high,low,close
1780925400,4355.5,4365.1,4355.5,4357.7
1780925700,4357.6,4371.5,4357.0,4365.3
1780926000,4365.3,4369.3,4359.8,4360.7
1780926300,4361.1,4363.1,4356.7,4356.7
1780926600,4357.1,4363.6,4352.5,4358.5
1780926900,4358.9,4361.5,4350.4,4351.8
1780927200,4351.3,4355.3,4346.4,4347.0
1780927500,4347.0,4352.0,4343.5,4345.4
1780927800,4345.0,4345.3,4341.4,4344.3
1780928100,4344.4,4346.7,4341.7,4346.5
1780928400,4346.3,4349.1,4341.8,4343.5
1780928700,4343.2,4347.7,4340.6,4344.9
1780929000,4345.0,4348.9,4343.3,4347.2
1780929300,4347.2,4348.1,4339.0,4344.5
1780929600,4344.4,4348.0,4341.0,4348.0
1780929900,4347.5,4354.3,4341.9,4342.6
1780930200,4342.6,4352.0,4341.7,4351.5
1780930500,4351.5,4356.3,4348.9,4355.8
1780930800,4356.3,4361.1,4353.5,4353.6
1780931100,4353.6,4355.6,4348.6,4352.9
1780931400,4353.1,4353.5,4349.6,4349.8
1780931700,4350.0,4356.8,4346.9,4356.0
1780932000,4356.3,4360.5,4353.5,4360.1
1780932300,4359.7,4359.8,4353.2,4354.8
1780932600,4355.3,4358.0,4353.0,4356.4
1780932900,4356.7,4362.3,4355.8,4361.5
1780933200,4361.2,4364.4,4360.0,4364.1
1780933500,4364.1,4365.8,4359.6,4360.0
1780933800,4360.5,4367.8,4360.3,4367.4
1780934100,4367.5,4370.0,4365.5,4366.1
1780934400,4365.9,4368.0,4362.4,4365.4
1780934700,4365.3,4367.3,4363.3,4364.0
1780935000,4364.0,4366.4,4362.2,4365.0
1780935300,4365.4,4368.3,4364.7,4367.3
1780935600,4367.1,4368.0,4363.9,4365.5
1780935900,4365.5,4367.3,4364.6,4365.2
1780936200,4365.2,4369.4,4365.1,4367.0
1780936500,4366.8,4371.0,4364.9,4365.8
1780936800,4365.8,4368.7,4365.1,4368.5
1780937100,4368.3,4370.6,4366.9,4369.9
1780937400,4369.6,4370.5,4362.2,4362.5
1780937700,4362.3,4365.9,4362.2,4365.0
1780938000,4365.1,4366.8,4361.0,4362.2
1780938300,4362.0,4366.5,4361.9,4362.8
1780938600,4362.9,4363.2,4360.2,4363.1
1780938900,4363.3,4364.6,4360.8,4362.4
1780939200,4362.4,4364.8,4359.4,4360.0
1780939500,4360.0,4364.7,4357.7,4363.3
1780939800,4363.6,4364.0,4358.2,4359.9
1780940100,4360.1,4360.5,4356.6,4359.1
1780940400,4359.1,4359.8,4358.2,4358.6
1780940700,4358.6,4361.6,4358.3,4361.2
1780941000,4361.6,4362.6,4360.5,4361.4
1780941300,4361.1,4363.8,4360.0,4363.4
1780941600,4363.3,4369.2,4363.0,4368.2
1780941900,4368.5,4369.7,4366.6,4368.1
1780942200,4368.2,4368.8,4364.8,4366.2
1780942500,4365.9,4368.3,4365.9,4366.7
1780942800,4366.6,4369.5,4366.3,4368.2
1780943100,4368.2,4370.2,4366.4,4366.9
1780943400,4366.7,4368.9,4364.8,4364.9
1780943700,4364.8,4365.9,4361.0,4361.1
1780944000,4361.5,4362.8,4360.3,4360.9
1780944300,4361.0,4361.2,4358.6,4358.8
1780944600,4358.6,4361.1,4357.1,4358.6
1780944900,4358.7,4360.4,4357.3,4358.8
1780945200,4358.7,4362.3,4358.2,4361.2
1780945500,4360.9,4360.9,4356.7,4356.9
1780945800,4356.8,4356.8,4353.9,4354.1
1780946100,4354.0,4355.9,4352.3,4353.1
1780946400,4352.7,4354.7,4351.0,4351.0
1780946700,4351.2,4352.5,4350.3,4352.0
1780947000,4351.7,4354.8,4350.6,4351.5
1780947300,4351.5,4352.8,4349.2,4350.1
1780947600,4350.0,4350.2,4348.4,4349.1
1780947900,4349.1,4351.7,4349.1,4351.4
1780948200,4351.4,4354.0,4351.4,4352.1
1780948500,4352.4,4352.9,4346.6,4350.3
1780948800,4350.5,4353.8,4350.4,4353.4
