epoch,open,high,low,close
1782480600,4071.2,4071.8,4062.6,4065.4
1782480900,4065.6,4066.2,4059.4,4061.5
1782481200,4062.3,4077.3,4062.3,4077.3
1782481500,4077.3,4080.4,4073.0,4076.5
1782481800,4077.1,4084.5,4075.6,4078.7
1782482100,4079.8,4093.1,4078.9,4088.7
1782482400,4088.6,4094.9,4083.0,4093.0
1782482700,4092.6,4095.2,4087.5,4094.9
1782483000,4094.9,4101.0,4092.4,4097.8
1782483300,4097.9,4108.7,4096.8,4104.3
1782483600,4104.0,4108.1,4102.9,4104.4
1782483900,4104.4,4106.8,4099.4,4099.7
1782484200,4099.9,4100.5,4094.9,4095.4
1782484500,4095.7,4097.0,4091.3,4094.5
1782484800,4094.4,4099.2,4091.4,4097.7
1782485100,4098.0,4106.8,4098.0,4103.5
1782485400,4103.7,4103.9,4099.1,4103.2
1782485700,4103.1,4106.5,4095.6,4095.7
1782486000,4095.9,4098.3,4094.3,4094.3
1782486300,4094.5,4096.2,4090.7,4096.0
1782486600,4096.0,4097.5,4092.5,4094.3
1782486900,4094.2,4099.8,4093.0,4097.0
1782487200,4097.2,4099.1,4095.3,4097.3
1782487500,4096.7,4099.9,4095.6,4099.1
1782487800,4099.6,4103.9,4097.0,4097.0
1782488100,4097.2,4109.3,4096.6,4106.7
1782488400,4106.8,4110.7,4106.3,4110.2
1782488700,4110.5,4111.5,4106.0,4110.1
1782489000,4110.6,4110.9,4098.5,4101.7
1782489300,4101.5,4107.5,4101.0,4106.3
1782489600,4106.1,4108.4,4105.1,4106.9
1782489900,4106.6,4106.6,4103.6,4104.4
1782490200,4104.6,4107.7,4103.6,4106.8
1782490500,4106.6,4109.2,4104.8,4105.7
1782490800,4106.0,4106.0,4098.5,4101.3
1782491100,4100.8,4103.9,4099.9,4102.3
1782491400,4102.5,4108.6,4102.5,4103.5
1782491700,4103.6,4104.1,4099.4,4100.0
1782492000,4100.2,4101.3,4097.4,4099.6
1782492300,4099.5,4101.9,4098.8,4098.8
1782492600,4099.3,4100.5,4098.0,4100.5
1782492900,4100.6,4100.9,4098.8,4099.9
1782493200,4100.2,4100.7,4098.6,4099.6
1782493500,4099.8,4103.4,4099.3,4102.0
1782493800,4102.2,4102.5,4097.7,4098.4
1782494100,4098.7,4099.4,4096.5,4096.8
1782494400,4096.9,4100.3,4095.3,4099.9
1782494700,4099.7,4099.8,4095.5,4096.7
1782495000,4096.8,4098.4,4091.0,4093.0
1782495300,4093.2,4094.0,4089.4,4090.7
1782495600,4091.0,4092.7,4089.1,4091.6
1782495900,4091.8,4092.6,4089.2,4091.2
1782496200,4091.2,4091.9,4089.4,4090.4
1782496500,4090.1,4090.7,4088.7,4089.6
1782496800,4089.9,4091.8,4087.3,4091.4
1782497100,4090.9,4094.0,4090.0,4092.2
1782497400,4092.3,4092.9,4090.6,4091.6
1782497700,4091.5,4091.7,4088.4,4089.1
1782498000,4089.1,4089.4,4086.0,4086.7
1782498300,4086.8,4088.7,4086.6,4088.3
1782498600,4088.4,4090.3,4088.4,4089.3
1782498900,4089.2,4089.4,4087.5,4088.4
1782499200,4088.9,4088.9,4086.5,4087.5
1782499500,4087.2,4087.2,4082.1,4084.2
1782499800,4084.4,4085.6,4083.3,4085.1
1782500100,4085.4,4086.2,4081.9,4082.2
1782500400,4082.0,4083.2,4079.5,4080.2
1782500700,4080.3,4082.2,4079.0,4081.4
1782501000,4081.3,4084.5,4080.7,4084.0
1782501300,4084.4,4084.4,4081.8,4082.8
1782501600,4082.6,4082.6,4079.1,4080.1
1782501900,4080.6,4082.3,4079.8,4080.8
1782502200,4080.7,4084.7,4079.9,4084.6
1782502500,4084.7,4085.6,4082.5,4083.0
1782502800,4082.8,4084.8,4082.4,4083.2
1782503100,4083.0,4084.7,4081.6,4084.7
1782503400,4084.7,4088.8,4084.5,4087.7
1782503700,4087.8,4089.0,4085.7,4086.2
1782504000,4086.4,4087.2,4085.2,4085.8
