epoch,open,high,low,close
1782912600,4061.2,4068.7,4055.3,4062.5
1782912900,4062.8,4086.4,4061.2,4085.7
1782913200,4084.9,4116.0,4084.0,4113.3
1782913500,4113.1,4122.6,4099.6,4105.0
1782913800,4104.8,4113.1,4100.1,4102.3
1782914100,4102.8,4108.0,4100.5,4104.2
1782914400,4104.8,4116.4,4096.9,4100.2
1782914700,4100.0,4110.5,4100.0,4108.8
1782915000,4109.3,4114.5,4106.9,4107.4
1782915300,4107.6,4113.3,4103.9,4109.0
1782915600,4108.9,4120.8,4108.4,4119.1
1782915900,4119.5,4121.5,4110.3,4115.2
1782916200,4115.2,4126.2,4112.8,4125.2
1782916500,4125.3,4131.0,4120.3,4120.5
1782916800,4120.8,4121.5,4106.4,4107.1
1782917100,4107.8,4110.1,4101.5,4103.4
1782917400,4103.8,4105.8,4100.8,4103.9
1782917700,4103.7,4109.7,4103.6,4107.9
1782918000,4108.0,4108.8,4102.5,4104.3
1782918300,4104.3,4108.1,4097.8,4098.8
1782918600,4098.5,4100.6,4095.9,4099.5
1782918900,4099.2,4106.4,4099.2,4101.2
1782919200,4100.9,4104.6,4092.9,4095.2
1782919500,4095.2,4099.0,4093.3,4098.3
1782919800,4097.8,4097.8,4092.0,4092.5
1782920100,4092.3,4095.6,4090.8,4094.9
1782920400,4094.6,4097.0,4093.1,4096.7
1782920700,4096.4,4099.7,4095.7,4098.3
1782921000,4098.3,4102.6,4097.5,4098.4
1782921300,4098.1,4098.4,4093.8,4095.1
1782921600,4095.5,4101.4,4095.5,4099.6
1782921900,4099.5,4102.9,4098.3,4098.3
1782922200,4098.6,4099.1,4095.9,4097.0
1782922500,4096.6,4099.0,4095.5,4098.4
1782922800,4098.1,4099.5,4095.0,4096.1
1782923100,4096.2,4098.7,4095.8,4096.1
1782923400,4095.9,4097.4,4089.7,4090.6
1782923700,4091.0,4094.9,4090.9,4091.3
1782924000,4091.5,4091.8,4086.8,4088.1
1782924300,4088.7,4090.3,4086.7,4087.1
1782924600,4087.0,4088.6,4084.3,4087.0
1782924900,4087.1,4087.4,4084.0,4085.0
1782925200,4084.9,4087.6,4083.6,4085.4
1782925500,4085.0,4085.2,4081.6,4082.6
1782925800,4083.0,4085.7,4081.2,4085.0
1782926100,4085.3,4085.9,4081.6,4083.6
1782926400,4084.2,4085.5,4082.9,4083.8
1782926700,4084.2,4084.6,4081.5,4081.8
1782927000,4082.0,4085.8,4081.7,4084.5
1782927300,4084.3,4085.4,4083.7,4084.9
1782927600,4084.6,4087.3,4083.2,4084.8
1782927900,4084.7,4085.4,4084.0,4084.7
1782928200,4085.0,4086.5,4083.1,4083.9
1782928500,4083.8,4084.2,4081.0,4082.2
1782928800,4082.3,4084.4,4081.9,4084.4
1782929100,4083.9,4084.1,4081.6,4081.6
1782929400,4081.7,4084.7,4081.0,4082.7
1782929700,4082.8,4083.0,4078.8,4080.8
1782930000,4080.6,4080.9,4077.5,4078.8
1782930300,4079.5,4079.8,4074.6,4074.9
1782930600,4075.3,4079.9,4075.3,4078.6
1782930900,4078.3,4079.0,4076.8,4077.3
1782931200,4077.5,4077.5,4075.0,4076.4
1782931500,4076.5,4076.9,4074.3,4075.1
1782931800,4075.5,4076.0,4071.3,4072.2
1782932100,4072.0,4076.3,4071.9,4076.0
1782932400,4075.5,4080.0,4075.3,4079.9
1782932700,4079.7,4082.2,4078.1,4081.7
1782933000,4081.0,4081.0,4078.1,4079.2
1782933300,4079.2,4080.0,4075.1,4075.4
1782933600,4075.6,4076.3,4070.4,4070.4
1782933900,4070.3,4073.5,4070.3,4072.7
1782934200,4072.8,4073.4,4069.0,4070.2
1782934500,4070.4,4070.6,4069.0,4069.3
1782934800,4069.6,4069.6,4066.2,4067.6
1782935100,4067.4,4068.0,4064.4,4065.7
1782935400,4066.0,4066.4,4052.8,4055.5
1782935700,4055.7,4056.3,4048.4,4052.3
1782936000,4052.2,4053.6,4042.2,4043.8
