epoch,open,high,low,close
1782394200,4037.9,4044.2,4037.0,4040.2
1782394260,4039.2,4039.5,4033.9,4034.7
1782394320,4034.6,4034.6,4030.7,4032.3
1782394380,4032.1,4034.9,4029.5,4031.0
1782394440,4031.1,4031.7,4029.4,4029.7
1782394500,4029.9,4033.8,4028.5,4033.8
1782394560,4034.5,4041.5,4033.6,4041.5
1782394620,4041.8,4042.6,4038.0,4040.8
1782394680,4041.3,4041.5,4035.5,4036.5
1782394740,4036.6,4042.3,4036.3,4039.8
1782394800,4039.5,4039.5,4033.4,4034.2
1782394860,4034.8,4037.8,4033.1,4036.3
1782394920,4036.2,4037.4,4031.7,4035.0
1782394980,4034.8,4035.3,4030.5,4032.0
1782395040,4031.8,4033.6,4026.6,4027.7
1782395100,4027.8,4030.7,4025.5,4026.4
1782395160,4026.2,4026.6,4023.7,4025.5
1782395220,4026.1,4028.4,4024.5,4024.7
1782395280,4025.1,4032.0,4025.1,4028.9
1782395340,4028.9,4029.6,4027.5,4028.4
1782395400,4029.4,4033.8,4029.2,4033.2
1782395460,4033.4,4035.1,4031.8,4032.6
1782395520,4033.4,4033.4,4025.3,4026.7
1782395580,4026.9,4028.0,4024.4,4025.6
1782395640,4026.6,4027.2,4022.9,4024.1
1782395700,4023.9,4026.0,4018.1,4019.9
1782395760,4020.3,4022.3,4017.3,4017.8
1782395820,4017.9,4023.8,4016.6,4022.3
1782395880,4022.8,4022.8,4018.5,4019.4
1782395940,4018.8,4020.1,4016.6,4017.5
1782396000,4017.9,4022.5,4015.1,4017.7
1782396060,4017.9,4024.3,4017.1,4021.8
1782396120,4022.2,4024.8,4020.3,4023.5
1782396180,4023.5,4034.7,4023.1,4031.9
1782396240,4032.0,4033.4,4028.9,4030.6
1782396300,4031.1,4035.4,4030.6,4032.9
1782396360,4032.7,4037.1,4032.7,4035.0
1782396420,4035.5,4037.2,4031.0,4033.3
1782396480,4033.2,4033.2,4026.1,4030.8
1782396540,4031.4,4037.9,4031.1,4032.7
1782396600,4033.1,4035.9,4032.3,4032.7
1782396660,4032.8,4032.8,4029.1,4032.3
1782396720,4032.5,4034.4,4030.1,4031.8
1782396780,4032.1,4032.9,4030.0,4032.0
1782396840,4032.0,4032.4,4029.7,4032.4
1782396900,4032.1,4035.8,4031.9,4032.5
1782396960,4032.8,4033.4,4030.8,4032.9
1782397020,4032.5,4034.5,4030.7,4034.5
1782397080,4034.7,4037.1,4033.8,4034.1
1782397140,4033.5,4034.4,4029.8,4033.5
1782397200,4033.4,4037.5,4033.4,4034.4
1782397260,4034.1,4038.8,4033.5,4037.5
1782397320,4037.2,4037.2,4033.2,4033.2
1782397380,4032.7,4033.4,4030.9,4033.4
1782397440,4033.4,4033.5,4028.4,4030.4
1782397500,4030.7,4031.9,4028.6,4029.9
1782397560,4030.6,4035.8,4029.9,4035.6
1782397620,4035.4,4040.5,4034.6,4038.6
1782397680,4038.8,4044.4,4038.1,4042.9
1782397740,4042.4,4045.0,4040.1,4042.7
1782397800,4042.3,4043.9,4039.3,4040.6
1782397860,4040.4,4042.3,4038.1,4042.2
1782397920,4041.7,4045.6,4039.8,4042.1
1782397980,4042.6,4044.5,4040.7,4041.9
1782398040,4042.1,4042.7,4040.6,4041.5
1782398100,4041.9,4043.1,4037.7,4039.4
1782398160,4039.0,4039.5,4037.1,4037.7
1782398220,4038.0,4038.0,4032.1,4033.4
1782398280,4033.6,4035.5,4033.6,4033.7
1782398340,4033.0,4035.4,4032.8,4033.5
1782398400,4033.6,4035.7,4031.4,4033.9
1782398460,4034.1,4035.7,4033.2,4033.8
1782398520,4033.7,4035.4,4032.7,4035.4
1782398580,4035.2,4035.5,4032.8,4033.5
1782398640,4033.5,4036.0,4031.6,4035.8
1782398700,4036.0,4037.0,4034.3,4035.8
1782398760,4035.9,4036.0,4031.5,4031.5
1782398820,4031.6,4032.9,4030.3,4031.5
1782398880,4031.9,4033.9,4031.3,4033.6
1782398940,4033.7,4033.9,4031.7,4032.5
1782399000,4032.5,4033.5,4030.4,4030.8
1782399060,4031.1,4036.1,4031.1,4035.3
1782399120,4034.5,4035.6,4034.1,4034.5
1782399180,4034.9,4034.9,4028.8,4029.9
1782399240,4030.3,4034.7,4030.3,4033.2
1782399300,4033.0,4033.6,4030.9,4031.9
1782399360,4031.8,4032.5,4030.2,4030.8
1782399420,4030.9,4030.9,4026.8,4027.3
1782399480,4027.3,4030.5,4027.3,4029.3
1782399540,4028.9,4029.5,4027.2,4027.6
