epoch,open,high,low,close,volume
1724220000,2553.1,2557.5,2549.5,2552.2,6011
1724223600,2552.3,2554.8,2545.7,2547.3,6354
1724227200,2547.2,2550.1,2544.5,2545.4,5504
1724230800,2545.2,2547.5,2542.6,2543.8,5842
1724234400,2543.7,2548.0,2542.6,2547.5,4833
1724238000,2547.7,2552.0,2545.0,2549.9,4849
1724241600,2550.0,2552.0,2544.9,2548.4,8311
1724245200,2548.6,2551.0,2535.4,2540.8,16366
1724248800,2540.7,2544.5,2528.2,2539.1,27020
1724252400,2539.1,2548.9,2539.1,2546.3,8971
1724256000,2546.2,2546.8,2540.9,2544.9,6579
1724259600,2544.8,2549.2,2544.7,2547.3,4644
1724263200,2547.2,2557.3,2547.0,2554.2,10104
1724266800,2554.2,2554.6,2549.1,2549.5,6061
1724270400,2549.6,2550.5,2547.7,2550.2,1590
1724277600,2549.9,2550.8,2548.7,2550.8,0
1724281200,2550.7,2551.3,2549.0,2549.7,925
1724284800,2549.9,2551.4,2548.0,2550.4,1709
1724288400,2550.3,2550.8,2543.4,2544.1,3254
1724292000,2544.0,2544.9,2536.4,2538.9,5002
1724295600,2538.9,2541.3,2537.9,2539.2,4933
1724299200,2539.2,2539.2,2536.1,2538.5,1945
1724302800,2538.6,2542.9,2537.5,2542.1,4290
1724306400,2542.0,2547.2,2539.7,2543.8,8485
1724310000,2543.8,2546.1,2540.7,2543.3,6359
1724313600,2543.3,2543.8,2538.5,2539.7,5554
1724317200,2539.8,2544.2,2537.1,2543.3,6455
1724320800,2543.2,2545.3,2541.2,2541.5,2552
1724324400,2541.4,2542.1,2533.7,2535.6,7433
1724328000,2535.7,2541.9,2531.3,2536.9,12222
1724331600,2536.9,2537.9,2518.7,2523.5,28081
1724335200,2523.7,2523.7,2506.4,2515.9,31583
1724338800,2515.8,2520.2,2510.7,2517.9,13600
1724342400,2518.0,2522.1,2517.4,2520.2,7719
1724346000,2520.1,2520.4,2515.3,2517.6,6966
1724349600,2518.0,2520.7,2516.1,2517.9,4654
1724353200,2517.9,2519.2,2514.2,2518.4,4005
1724356800,2518.6,2520.7,2518.0,2520.6,2455
1724364000,2521.1,2521.1,2519.8,2520.5,0
1724367600,2520.5,2523.0,2520.3,2522.9,902
1724371200,2522.9,2527.9,2521.9,2525.4,3477
1724374800,2525.4,2527.0,2523.3,2526.5,4393
1724378400,2526.6,2527.2,2522.1,2525.5,3215
1724382000,2525.4,2529.2,2524.9,2528.5,3574
1724385600,2528.6,2530.0,2528.0,2528.9,2047
1724389200,2528.9,2531.3,2526.6,2527.3,4778
1724392800,2527.3,2530.0,2526.0,2528.3,3565
1724396400,2528.5,2529.8,2527.1,2528.9,5095
1724400000,2528.8,2535.4,2528.4,2534.2,5769
1724403600,2534.3,2537.4,2532.4,2534.5,6794
1724407200,2534.4,2534.8,2531.0,2534.6,4244
1724410800,2534.5,2538.0,2532.9,2537.1,4072
1724414400,2537.0,2537.8,2533.9,2536.9,5827
1724418000,2536.9,2539.6,2530.1,2533.8,10476
1724421600,2533.9,2554.2,2532.1,2545.0,45949
1724425200,2545.0,2554.5,2543.8,2545.7,15867
1724428800,2546.0,2546.5,2537.5,2546.1,10751
1724432400,2546.1,2549.0,2545.3,2546.6,7910
1724436000,2546.6,2547.6,2544.7,2545.4,3576
1724439600,2545.4,2548.6,2543.5,2546.6,4696
1724443200,2546.4,2548.7,2545.3,2548.7,2906
1724623200,2545.1,2550.3,2544.6,2548.4,2081
