epoch,open,high,low,close,volume
1488344400,1247.8,1248.9,1236.9,1248.9,138
1488430800,1247.2,1247.6,1230.7,1231.9,79
1488517200,1231.7,1235.2,1222.9,1225.5,121
1488776400,1235.2,1235.2,1224.5,1224.5,29
1488862800,1224.3,1225.4,1213.7,1215.1,53
1488949200,1212.2,1212.2,1206.7,1208.5,24
1489035600,1204.5,1205.6,1202.3,1202.4,37
1489122000,1196.2,1203.3,1196.2,1200.7,3
1489377600,1206.2,1210.0,1202.3,1202.4,35
1489464000,1203.1,1205.9,1196.8,1201.9,22
1489550400,1198.2,1221.2,1197.7,1200.1,36
1489636800,1222.2,1231.4,1222.2,1226.5,47
1489723200,1227.1,1230.9,1227.1,1229.8,26
1489982400,1229.3,1234.4,1229.3,1233.6,23
1490068800,1226.4,1246.1,1226.4,1246.1,11
1490155200,1247.9,1249.5,1247.7,1249.3,3
1490241600,1246.4,1247.5,1244.8,1246.9,16
1490328000,1248.0,1248.3,1247.6,1248.2,3
1490587200,1255.8,1257.7,1253.8,1255.4,72
1490673600,1255.9,1255.9,1255.3,1255.3,19
1490760000,1252.2,1253.4,1252.1,1253.4,190678
1490846400,1253.1,1253.6,1241.1,1245.0,51328
1490932800,1242.1,1248.8,1238.7,1247.3,8223
1491192000,1247.5,1252.4,1243.6,1250.8,1160
1491278400,1253.1,1260.3,1253.0,1255.0,724
1491364800,1255.4,1255.4,1243.0,1245.4,907
1491451200,1256.1,1257.5,1249.0,1250.3,169
1491537600,1249.5,1269.1,1249.5,1254.3,445
1491796800,1252.7,1255.2,1246.8,1251.1,182
1491883200,1254.5,1273.5,1254.5,1271.2,401
1491969600,1275.0,1285.1,1272.0,1275.3,492
1492056000,1285.3,1287.6,1282.0,1285.9,915
1492401600,1291.8,1294.8,1284.3,1289.4,73
1492488000,1283.9,1291.7,1278.6,1291.7,394
1492574400,1288.0,1288.0,1274.0,1281.4,194
1492660800,1279.7,1281.9,1276.2,1281.9,127
1492747200,1279.8,1287.4,1279.2,1287.4,474
1493006400,1275.0,1276.4,1265.0,1275.8,605
1493092800,1275.6,1276.9,1262.1,1265.6,356
1493179200,1266.0,1266.0,1262.1,1262.1,1156
1493265600,1266.7,1267.2,1262.2,1263.7,206
1493352000,1265.9,1267.2,1264.7,1266.1,85
1493611200,1268.7,1269.3,1253.3,1253.3,34
1493697600,1256.2,1256.2,1251.2,1255.1,90
1493784000,1255.1,1255.8,1238.7,1246.4,195
1493870400,1239.8,1239.8,1224.2,1226.5,72
1493956800,1227.0,1233.7,1224.8,1224.8,16
1494216000,1224.0,1234.0,1224.0,1225.3,43
1494302400,1226.1,1226.2,1214.0,1214.3,55
1494388800,1219.8,1220.2,1217.3,1217.3,23
1494475200,1218.5,1222.7,1218.3,1222.7,13
1494561600,1228.0,1229.5,1226.1,1226.2,29
1494820800,1227.5,1232.7,1227.5,1228.6,13
1494907200,1230.4,1237.3,1230.4,1235.0,20
1494993600,1241.0,1259.2,1240.7,1257.5,26
1495080000,1254.8,1260.0,1245.8,1251.7,43
1495166400,1252.7,1252.7,1252.7,1252.7,14
1495425600,1251.7,1260.7,1251.7,1260.7,14
1495512000,1261.5,1261.6,1250.6,1254.8,20
1495598400,1251.9,1257.8,1249.7,1252.4,14
1495684800,1257.1,1258.3,1255.8,1255.8,11
1495771200,1267.6,1267.6,1267.6,1267.6,271457
1496116800,1267.4,1270.0,1258.4,1262.1,129819
1496203200,1262.4,1273.2,1258.5,1272.0,2712
1496289600,1268.0,1269.2,1260.8,1267.0,825
1496376000,1265.2,1279.0,1259.0,1276.8,1732
1496635200,1279.2,1282.0,1277.0,1279.3,433
1496721600,1279.4,1295.2,1279.4,1294.4,942
1496808000,1291.6,1293.1,1284.3,1290.1,641
1496894400,1285.4,1287.6,1268.1,1276.3,319
1496980800,1277.9,1277.9,1264.6,1268.5,467
1497240000,1266.4,1269.3,1263.2,1266.1,255
1497326400,1264.1,1266.9,1259.7,1265.8,150
1497412800,1269.4,1278.0,1256.8,1272.8,336
1497499200,1263.2,1264.2,1250.3,1252.2,743
1497585600,1252.8,1255.3,1251.3,1254.0,34
1497844800,1252.1,1252.2,1241.9,1244.2,108
1497931200,1242.2,1245.5,1240.5,1241.0,75
1498017600,1244.1,1245.0,1240.0,1243.4,205
1498104000,1251.0,1252.7,1246.3,1247.6,156
1498190400,1250.0,1273.6,1249.8,1256.2,269
1498449600,1260.2,1260.2,1241.6,1246.3,194
1498536000,1251.6,1251.8,1245.9,1246.4,111
1498622400,1248.5,1248.5,1248.0,1248.0,370
1498708800,1248.2,1250.7,1238.1,1244.2,540
1498795200,1243.7,1243.7,1239.1,1240.7,43
1499088600,1236.0,1236.0,1217.9,1217.9,33
1499227200,1222.5,1225.0,1217.1,1220.4,40
1499313600,1225.1,1225.1,1222.2,1222.2,5
1499400000,1219.1,1220.4,1208.6,1208.6,116
1499659200,1211.4,1212.1,1209.6,1212.1,28
1499745600,1208.7,1214.9,1208.7,1213.6,12
1499832000,1218.3,1219.4,1217.9,1218.1,7
1499918400,1221.4,1221.4,1216.3,1216.3,7
1500004800,1214.9,1227.5,1214.8,1226.6,23
1500264000,1229.9,1233.4,1229.9,1232.8,7
1500350400,1236.2,1241.2,1236.2,1241.1,29
1500436800,1240.4,1241.2,1240.1,1241.2,3
1500523200,1236.6,1244.8,1236.6,1244.8,5
1500609600,1250.7,1254.3,1250.5,1254.3,16
1500868800,1256.0,1256.0,1253.9,1253.9,8
1500955200,1252.7,1253.6,1249.2,1251.7,18
1501041600,1244.8,1249.0,1244.8,1249.0,7
1501128000,1259.6,1259.6,1259.6,1259.6,220309
1501214400,1258.4,1270.0,1256.9,1268.4,64180
1501473600,1268.9,1270.8,1265.8,1266.6,7780
1501560000,1268.4,1273.3,1262.0,1272.6,1061
1501646400,1268.5,1272.1,1262.9,1271.8,393
1501732800,1265.9,1269.8,1256.6,1267.8,878
1501819200,1269.0,1269.6,1253.9,1258.3,521
1502078400,1258.7,1259.1,1255.3,1258.2,260
1502164800,1256.9,1264.1,1251.4,1256.4,555
1502251200,1260.2,1277.8,1260.2,1273.0,574
1502337600,1276.6,1287.4,1274.9,1283.7,608
1502424000,1286.3,1291.1,1282.0,1287.7,139
1502683200,1288.4,1288.4,1278.8,1284.2,338
1502769600,1280.5,1280.5,1267.4,1273.7,188
1502856000,1271.3,1282.6,1269.4,1276.9,110
1502942400,1283.8,1288.5,1283.2,1286.4,43
1503028800,1288.6,1300.7,1284.3,1285.7,358
1503288000,1285.2,1290.8,1284.7,1290.8,18
1503374400,1287.2,1288.4,1283.2,1285.1,100
1503460800,1289.4,1289.4,1286.9,1288.9,250
1503547200,1288.7,1288.7,1284.0,1286.5,550
1503633600,1285.4,1292.7,1280.3,1292.5,280
1503892800,1293.5,1311.3,1293.5,1309.7,145
1503979200,1318.8,1323.8,1313.1,1313.1,1178
1504065600,1308.2,1312.5,1304.9,1308.1,1178
1504152000,1306.6,1322.3,1301.7,1316.2,373
1504238400,1320.2,1327.7,1316.9,1324.5,313
1504584000,1335.2,1339.2,1328.6,1339.2,39
1504670400,1340.0,1340.3,1332.6,1333.9,20
1504756800,1336.4,1349.0,1336.4,1345.1,26
1504843200,1351.0,1355.8,1345.6,1346.0,37
1505102400,1331.0,1331.0,1327.3,1331.0,9
1505188800,1327.0,1328.0,1325.2,1328.0,15
1505275200,1323.4,1323.4,1323.4,1323.4,16
1505361600,1319.6,1329.3,1319.6,1324.7,316
1505448000,1320.6,1321.2,1319.8,1320.4,15
1505707200,1309.8,1310.4,1306.0,1306.3,129
1505793600,1307.9,1310.3,1305.1,1306.2,20
1505880000,1312.0,1312.0,1298.7,1312.0,12
1505966400,1299.1,1304.1,1290.3,1290.6,336
1506052800,1295.0,1295.7,1293.3,1293.3,209
1506312000,1293.1,1309.2,1291.0,1306.8,51
1506398400,1304.5,1305.6,1297.0,1297.0,39
1506484800,1283.4,1283.4,1283.4,1283.4,19488
1506571200,1283.1,1288.0,1277.0,1285.5,5226
1506657600,1284.2,1289.4,1281.5,1281.5,492
1506916800,1275.0,1276.1,1270.4,1272.7,136
1507003200,1269.7,1273.3,1268.6,1271.5,192
1507089600,1273.8,1280.8,1270.0,1273.7,218
1507176000,1277.8,1277.8,1267.6,1269.9,36
1507262400,1267.6,1272.0,1260.5,1271.6,46
1507521600,1280.6,1284.0,1279.0,1281.8,19
1507608000,1282.6,1293.0,1281.7,1290.6,18
1507694400,1287.3,1292.0,1284.9,1285.8,21
1507780800,1291.5,1294.5,1289.3,1293.3,14
1507867200,1293.3,1301.7,1291.7,1301.5,74
1508126400,1302.0,1303.8,1291.9,1299.9,173
1508212800,1295.1,1295.1,1283.0,1283.0,571
1508299200,1279.9,1279.9,1279.9,1279.9,163
1508385600,1286.4,1286.9,1285.1,1286.9,134
1508472000,1279.6,1279.6,1277.4,1277.4,304
1508731200,1274.7,1280.8,1271.5,1277.7,115
1508817600,1275.5,1275.5,1273.7,1275.0,111
1508904000,1269.9,1275.4,1269.9,1275.4,105
1508990400,1273.5,1273.5,1264.7,1266.3,39
1509076800,1268.4,1268.5,1267.1,1268.5,567
1509336000,1270.0,1274.1,1267.9,1274.1,222
1509422400,1273.1,1274.6,1266.1,1267.0,235
1509508800,1272.2,1274.8,1270.3,1274.1,78
1509595200,1274.9,1274.9,1274.9,1274.9,70
1509681600,1265.3,1267.9,1265.3,1266.5,75
1509944400,1269.0,1280.5,1269.0,1279.4,128
1510030800,1276.8,1276.8,1270.4,1273.7,11
1510117200,1275.9,1284.9,1274.7,1281.6,15
1510203600,1279.7,1286.9,1279.7,1285.6,18
1510290000,1283.5,1283.5,1272.4,1272.4,10
1510549200,1277.3,1277.3,1277.0,1277.3,3
1510635600,1276.9,1281.5,1276.9,1281.5,4
1510722000,1281.4,1284.7,1275.9,1276.5,13
1510808400,1277.5,1277.5,1277.4,1277.4,43
1510894800,1288.3,1295.8,1288.3,1295.8,1
1511154000,1274.6,1275.9,1274.6,1274.6,1
1511240400,1281.1,1281.1,1281.1,1281.1,4
1511326800,1284.7,1291.6,1282.9,1291.6,4
1511533800,1286.7,1286.7,1286.7,1286.7,0
1511758800,1293.8,1293.8,1293.8,1293.8,1
1511845200,1294.7,1294.7,1294.7,1294.7,275442
1511931600,1293.4,1296.2,1281.1,1282.1,47244
1512018000,1283.1,1284.5,1269.7,1273.2,3049
1512104400,1274.1,1288.6,1271.0,1278.8,823
1512363600,1272.5,1276.1,1270.3,1274.3,850
1512450000,1275.4,1275.8,1260.0,1261.6,1499
1512536400,1264.9,1267.8,1261.6,1262.8,373
1512622800,1262.3,1262.4,1243.9,1249.8,358
1512709200,1246.3,1249.3,1241.5,1245.2,157
1512968400,1248.4,1249.2,1239.9,1243.7,146
1513054800,1241.3,1244.4,1236.5,1238.5,692
1513141200,1241.9,1254.5,1239.8,1245.4,349
1513227600,1252.9,1257.7,1250.3,1253.8,139
1513314000,1253.1,1260.3,1253.1,1254.3,578
1513573200,1256.2,1262.4,1255.7,1262.2,45
1513659600,1261.1,1264.3,1259.5,1260.7,329
1513746000,1261.3,1266.6,1261.3,1266.1,63
1513832400,1266.4,1267.4,1264.3,1267.3,226
1513918800,1266.3,1276.3,1266.3,1275.4,119
1514264400,1282.4,1284.1,1281.8,1284.1,84
1514350800,1284.0,1287.0,1284.0,1287.0,456
1514437200,1288.2,1294.1,1288.2,1294.1,245
1514523600,1294.2,1306.3,1294.0,1306.3,65
1514869200,1302.3,1317.6,1302.3,1313.7,68
1514955600,1320.0,1320.1,1312.1,1316.2,42
1515042000,1319.4,1322.0,1319.4,1319.4,2
1515128400,1320.3,1320.3,1320.3,1320.3,1
1515387600,1319.9,1319.9,1314.6,1318.6,41
1515474000,1309.6,1311.7,1309.6,1311.7,16
1515560400,1320.3,1320.7,1315.3,1317.4,70
1515646800,1317.1,1320.6,1316.3,1320.6,9
1515733200,1327.8,1338.2,1327.8,1333.4,14
1516078800,1331.1,1335.4,1331.0,1335.4,13
1516165200,1334.4,1338.0,1326.8,1338.0,27
1516251600,1328.9,1328.9,1326.0,1326.0,211
1516338000,1330.1,1333.0,1330.1,1331.9,50
1516597200,1328.4,1330.9,1328.4,1330.9,162
1516683600,1335.8,1335.9,1335.7,1335.7,47
1516770000,1355.9,1357.2,1355.9,1355.9,18
1516856400,1356.3,1362.4,1346.7,1362.4,4
1516942800,1351.6,1352.0,1350.9,1351.6,280546
1517288400,1338.7,1347.8,1332.8,1335.4,52100
1517374800,1337.5,1346.9,1331.8,1339.0,4881
1517461200,1343.8,1350.6,1336.8,1344.3,1680
1517547600,1348.5,1352.1,1327.7,1333.7,2841
1517806800,1331.1,1340.2,1329.0,1333.0,641
1517893200,1338.2,1343.7,1319.5,1326.1,529
1517979600,1325.4,1331.1,1310.5,1311.6,491
1518066000,1317.1,1321.1,1307.0,1316.9,459
1518152400,1320.9,1322.0,1311.9,1313.1,451
1518411600,1323.8,1325.5,1318.0,1324.2,140
1518498000,1324.5,1329.6,1323.4,1328.1,71
1518584400,1332.8,1355.5,1324.0,1355.5,400
1518670800,1352.0,1355.9,1349.7,1352.1,111
1518757200,1354.0,1361.4,1344.9,1353.2,110
1519102800,1348.4,1350.2,1328.5,1328.8,283
1519189200,1326.8,1331.5,1324.4,1330.0,119
1519275600,1322.0,1331.4,1322.0,1330.6,70
1519362000,1328.0,1332.1,1327.7,1328.2,427
1519621200,1335.0,1340.5,1330.7,1330.7,652
1519707600,1331.7,1332.6,1312.7,1315.5,710
1519794000,1315.4,1321.0,1315.4,1315.5,58
1519880400,1310.4,1318.1,1301.8,1302.9,43
1519966800,1314.3,1323.2,1314.3,1321.1,155
1520226000,1323.5,1325.9,1318.1,1318.1,18
1520312400,1321.6,1333.6,1321.4,1333.6,18
1520398800,1338.1,1338.1,1326.0,1326.0,27
1520485200,1324.8,1326.8,1319.3,1319.9,62
1520571600,1316.8,1322.4,1313.0,1322.4,88
1520827200,1319.4,1319.4,1319.4,1319.4,0
1520913600,1325.9,1325.9,1325.3,1325.9,13
1521000000,1322.2,1324.4,1322.2,1324.4,19
1521086400,1316.8,1316.8,1316.8,1316.8,0
1521172800,1310.1,1311.3,1310.1,1311.3,34
1521432000,1309.4,1316.9,1307.3,1316.8,6
1521518400,1311.1,1311.1,1311.1,1311.1,4
1521604800,1312.4,1328.8,1312.4,1320.7,34
1521691200,1326.6,1326.6,1326.6,1326.6,0
1521777600,1343.2,1349.3,1343.2,1349.3,8
1522036800,1348.5,1354.4,1345.1,1354.4,10
1522123200,1341.0,1341.3,1341.0,1341.3,290889
1522209600,1345.0,1346.4,1322.4,1324.2,59284
1522296000,1324.0,1327.1,1321.7,1322.8,5585
1522641600,1327.0,1344.2,1324.7,1342.1,649
1522728000,1340.4,1341.5,1328.5,1332.8,702
1522814400,1331.8,1347.3,1331.6,1335.8,718
1522900800,1333.5,1333.7,1322.6,1324.3,258
1522987200,1326.5,1333.0,1319.0,1331.9,348
1523246400,1333.0,1337.5,1327.0,1336.3,290
1523332800,1335.2,1342.0,1333.0,1342.0,105
1523419200,1340.1,1365.4,1340.1,1356.5,118
1523505600,1351.2,1351.5,1334.6,1338.4,34
1523592000,1335.9,1346.0,1335.9,1344.8,67
1523851200,1341.0,1348.8,1341.0,1347.5,60
1523937600,1348.0,1348.1,1339.0,1347.2,409
1524024000,1343.5,1354.2,1343.5,1351.2,45
1524110400,1348.6,1355.2,1341.6,1346.8,387
1524196800,1342.5,1343.4,1335.3,1336.7,310
1524456000,1334.0,1334.4,1322.5,1322.5,68
1524542400,1326.4,1331.7,1326.2,1331.4,28
1524628800,1324.0,1325.0,1320.0,1321.2,278
1524715200,1315.7,1316.3,1315.7,1316.3,569
1524801600,1315.3,1321.7,1312.8,1320.3,622
1525060800,1309.6,1316.2,1309.6,1316.2,49
1525147200,1313.2,1313.8,1303.4,1303.8,28
1525233600,1309.0,1309.3,1302.6,1302.6,23
1525320000,1310.7,1310.7,1310.7,1310.7,4
1525406400,1312.7,1312.7,1312.7,1312.7,0
1525665600,1310.6,1312.5,1310.2,1312.2,4
1525752000,1310.1,1312.0,1308.5,1312.0,337
1525838400,1311.3,1311.3,1311.3,1311.3,70
1525924800,1312.2,1320.8,1312.2,1320.8,8
1526011200,1319.0,1319.0,1319.0,1319.0,3
1526270400,1319.9,1319.9,1316.5,1316.5,4
1526356800,1304.6,1304.7,1288.9,1288.9,8
1526443200,1290.9,1294.0,1285.4,1290.2,26
1526529600,1291.3,1291.3,1288.2,1288.2,2
1526616000,1285.2,1290.2,1285.2,1290.2,2
1526875200,1287.4,1292.1,1287.4,1290.2,52
1526961600,1291.7,1291.7,1291.7,1291.7,50
1527048000,1289.3,1289.3,1289.3,1289.3,10
1527134400,1303.7,1303.7,1303.7,1303.7,0
1527220800,1303.3,1303.3,1303.3,1303.3,1
1527566400,1298.7,1298.7,1298.7,1298.7,386334
1527652800,1298.0,1303.7,1295.2,1301.5,50845
1527739200,1301.0,1306.8,1296.6,1300.1,4082
1527825600,1298.6,1299.5,1288.9,1294.8,663
1528084800,1293.9,1297.1,1290.0,1293.1,144
1528171200,1292.1,1299.8,1289.9,1297.5,357
1528257600,1296.1,1300.4,1294.1,1297.1,373
1528344000,1298.4,1302.8,1296.2,1298.7,79
1528430400,1295.3,1299.4,1294.8,1298.1,650
1528689600,1299.3,1302.0,1295.2,1298.9,71
1528776000,1297.8,1298.1,1292.7,1295.1,153
1528862400,1294.0,1299.4,1290.9,1296.9,135
1528948800,1297.2,1307.7,1297.2,1304.0,42
1529035200,1297.2,1307.7,1274.0,1274.6,589
1529294400,1280.7,1280.7,1276.2,1276.2,35
1529380800,1278.7,1281.8,1269.9,1275.6,34
1529467200,1274.4,1274.4,1271.2,1271.2,7
1529553600,1262.7,1268.9,1260.0,1267.2,46
1529640000,1268.1,1270.2,1267.0,1267.4,74
1529899200,1270.6,1271.2,1265.6,1265.6,37
1529985600,1267.2,1267.2,1256.6,1256.6,89
1530072000,1255.5,1255.5,1252.3,1252.8,1162
1530158400,1251.7,1251.7,1244.8,1247.8,378
1530244800,1250.3,1253.3,1249.1,1251.3,48
1530504000,1249.9,1249.9,1239.8,1239.8,29
1530624600,1238.1,1254.1,1237.0,1251.6,36
1530763200,1255.5,1257.3,1253.6,1257.3,9
1530849600,1255.5,1255.5,1254.3,1254.3,7
1531108800,1258.2,1262.3,1257.7,1258.1,37
1531195200,1256.2,1256.9,1249.3,1253.8,65
1531281600,1253.2,1253.2,1242.8,1242.8,30
1531368000,1240.9,1246.7,1240.9,1245.0,7
1531454400,1244.7,1247.0,1239.6,1239.6,2
1531713600,1242.7,1243.8,1238.1,1238.1,2
1531800000,1225.7,1225.7,1225.7,1225.7,0
1531886400,1226.7,1226.7,1222.2,1226.3,67
1531972800,1227.2,1228.0,1211.7,1222.4,33
1532059200,1229.5,1229.5,1229.5,1229.5,0
1532318400,1222.0,1224.0,1222.0,1224.0,1
1532404800,1223.9,1223.9,1223.9,1223.9,0
1532491200,1231.4,1231.4,1231.4,1231.4,0
1532577600,1227.8,1227.8,1225.3,1225.3,1
1532664000,1222.6,1222.6,1222.6,1222.6,254428
1532923200,1222.5,1223.9,1218.1,1221.3,62239
